Date,effected-khulna,Rainfall,Humidity,Temparature,Sunshine,Temp-min
08-03-22,0.0,0.0,69.66666666666667,24.75,9.133333333333333,18.566666666666666
09-03-22,0.0,0.0,68.33333333333333,24.46666666666667,9.416666666666666,17.866666666666667
10-03-22,0.0,0.0,67.16666666666667,24.583333333333332,9.116666666666665,17.016666666666666
11-03-22,0.0,0.0,67.0,24.816666666666666,9.316666666666666,17.400000000000002
12-03-22,0.0,0.0,66.5,25.283333333333335,9.083333333333334,17.7
13-03-22,0.0,0.0,66.0,25.116666666666664,9.233333333333334,17.883333333333333
14-03-22,0.0,0.0,66.16666666666667,25.666666666666668,9.5,18.566666666666666
15-03-22,0.0,0.0,65.66666666666667,26.666666666666668,9.283333333333333,19.133333333333336
16-03-22,1.0,0.0,62.5,27.7,9.083333333333334,19.316666666666666
17-03-22,0.0,0.0,65.0,27.75,9.166666666666666,20.733333333333334
18-03-22,0.0,0.0,62.666666666666664,27.566666666666666,9.433333333333332,20.016666666666666
19-03-22,0.0,0.0,60.166666666666664,27.683333333333334,9.416666666666666,20.03333333333333
20-03-22,0.0,0.0,65.0,27.766666666666666,9.016666666666667,20.383333333333336
21-03-22,0.0,0.0,76.16666666666667,27.866666666666664,7.800000000000001,22.599999999999998
22-03-22,0.0,0.0,75.0,28.433333333333334,7.850000000000001,23.583333333333332
23-03-22,2.0,0.0,72.66666666666667,28.95,7.133333333333334,24.166666666666668
24-03-22,0.0,0.0,75.16666666666667,28.833333333333332,7.8500000000000005,24.366666666666664
25-03-22,0.0,0.0,77.33333333333333,28.783333333333335,5.199999999999999,25.0
26-03-22,0.0,0.0,79.66666666666667,28.950000000000003,2.716666666666667,25.78333333333333
27-03-22,0.0,0.0,77.0,29.516666666666666,5.550000000000001,26.05
28-03-22,0.0,0.0,74.16666666666667,29.71666666666667,7.766666666666666,25.46666666666667
29-03-22,0.0,0.0,76.16666666666667,29.2,5.583333333333333,25.88333333333333
30-03-22,0.0,0.0,76.83333333333333,29.2,7.166666666666667,25.599999999999998
31-03-22,0.0,0.0,76.0,29.383333333333336,8.066666666666668,25.666666666666668
01-04-22,0.0,0.0,76.66666666666667,29.616666666666664,7.433333333333333,26.05
02-04-22,0.0,0.0,78.16666666666667,28.983333333333334,2.4333333333333336,26.400000000000002
03-04-22,0.0,0.0,76.66666666666667,29.46666666666667,5.766666666666667,26.016666666666666
04-04-22,0.0,0.0,75.16666666666667,29.333333333333332,6.233333333333334,26.416666666666668
05-04-22,0.0,0.0,73.66666666666667,29.116666666666664,8.05,25.433333333333334
06-04-22,0.0,0.0,76.33333333333333,28.933333333333334,5.800000000000001,25.5
07-04-22,0.0,0.0,75.16666666666667,29.400000000000002,7.5,24.849999999999998
08-04-22,0.0,0.0,74.16666666666667,29.183333333333334,8.450000000000001,24.916666666666668
09-04-22,0.0,0.0,75.83333333333333,29.666666666666668,8.250000000000002,25.266666666666666
10-04-22,0.0,0.0,77.16666666666667,29.616666666666664,6.316666666666666,26.03333333333333
11-04-22,0.0,0.0,77.0,30.066666666666666,6.216666666666668,26.450000000000003
12-04-22,0.0,0.0,78.0,29.63333333333333,5.166666666666667,26.333333333333332
13-04-22,0.0,0.0,76.66666666666667,29.96666666666667,7.016666666666667,26.616666666666664
14-04-22,0.0,0.0,77.66666666666667,30.0,5.516666666666667,26.849999999999998
15-04-22,0.0,1.6666666666666667,75.16666666666667,31.033333333333335,7.016666666666667,26.016666666666666
16-04-22,0.0,0.0,78.0,30.26666666666667,5.3999999999999995,27.0
17-04-22,0.0,0.0,76.16666666666667,30.150000000000002,6.516666666666667,26.516666666666666
18-04-22,0.0,0.0,77.0,30.233333333333334,6.866666666666667,26.583333333333332
19-04-22,0.0,0.0,75.33333333333333,30.36666666666667,7.500000000000001,26.28333333333333
20-04-22,0.0,0.0,76.66666666666667,26.816666666666666,3.75,25.71666666666667
21-04-22,0.0,1.5,75.5,29.016666666666666,5.216666666666667,23.066666666666666
22-04-22,0.0,0.0,81.66666666666667,28.01666666666667,2.6166666666666667,26.266666666666666
23-04-22,0.0,8.0,72.66666666666667,30.966666666666665,7.566666666666666,23.33333333333333
24-04-22,0.0,0.0,70.66666666666667,31.933333333333337,9.549999999999999,26.616666666666664
25-04-22,1.0,0.0,71.83333333333333,32.18333333333334,9.249999999999998,27.03333333333333
26-04-22,0.0,0.0,74.83333333333333,31.53333333333333,8.466666666666667,27.333333333333332
27-04-22,0.0,0.0,74.5,31.33333333333334,8.516666666666667,27.0
28-04-22,0.0,0.0,75.33333333333333,31.483333333333334,7.8,27.03333333333333
29-04-22,0.0,0.0,71.83333333333333,30.38333333333333,8.583333333333334,27.55
30-04-22,0.0,1.8333333333333333,69.5,29.099999999999998,5.483333333333333,23.650000000000002
01-05-22,0.0,2.0,68.5,29.41666666666666,8.116666666666665,22.366666666666664
02-05-22,0.0,2.5,71.0,29.216666666666665,8.216666666666667,23.0
03-05-22,0.0,0.0,90.16666666666667,24.650000000000002,0.38333333333333336,23.53333333333333
04-05-22,0.0,36.333333333333336,77.5,28.249999999999996,7.45,21.433333333333334
05-05-22,0.0,0.3333333333333333,79.33333333333333,28.349999999999998,7.016666666666667,25.0
06-05-22,0.0,6.166666666666667,73.5,29.249999999999996,8.9,23.7
07-05-22,0.0,0.0,74.16666666666667,30.05,8.200000000000001,25.3
08-05-22,0.0,0.0,70.16666666666667,30.650000000000002,8.783333333333333,25.75
09-05-22,0.0,0.0,88.66666666666667,27.05,0.9,26.416666666666668
10-05-22,0.0,11.833333333333334,87.33333333333333,27.8,2.8666666666666667,24.933333333333337
11-05-22,0.0,16.833333333333332,85.83333333333333,27.816666666666663,2.1666666666666665,25.599999999999998
12-05-22,0.0,17.166666666666668,81.16666666666667,29.683333333333334,4.966666666666667,25.516666666666666
13-05-22,0.0,5.833333333333333,78.66666666666667,30.049999999999997,2.85,26.833333333333332
14-05-22,0.0,3.8333333333333335,75.83333333333333,30.516666666666666,7.233333333333334,26.650000000000002
15-05-22,0.0,9.0,75.33333333333333,30.75,7.399999999999999,25.549999999999997
16-05-22,0.0,0.0,74.66666666666667,31.266666666666666,8.033333333333333,26.816666666666666
17-05-22,0.0,0.0,74.33333333333333,31.433333333333334,6.816666666666666,28.0
18-05-22,0.0,0.0,73.83333333333333,31.75,8.466666666666667,28.333333333333332
19-05-22,0.0,0.0,76.83333333333333,31.416666666666668,6.016666666666667,28.383333333333336
20-05-22,0.0,0.0,77.16666666666667,30.849999999999998,7.300000000000001,26.783333333333335
21-05-22,0.0,7.166666666666667,76.0,27.916666666666668,5.533333333333334,24.866666666666664
22-05-22,0.0,8.833333333333334,77.16666666666667,28.916666666666668,2.8166666666666664,23.816666666666666
23-05-22,0.0,0.0,73.16666666666667,30.266666666666666,9.366666666666665,24.516666666666666
24-05-22,0.0,1.0,71.0,30.900000000000002,9.416666666666666,25.666666666666668
25-05-22,0.0,0.3333333333333333,77.5,29.3,6.333333333333335,26.71666666666667
26-05-22,0.0,5.666666666666667,76.83333333333333,29.51666666666667,8.333333333333334,24.366666666666664
27-05-22,1.0,9.833333333333334,76.0,29.599999999999998,5.8500000000000005,24.566666666666666
28-05-22,0.0,0.16666666666666666,78.16666666666667,29.066666666666666,7.066666666666667,25.533333333333335
29-05-22,0.0,12.833333333333334,86.33333333333333,27.41666666666667,0.31666666666666665,23.45
30-05-22,0.0,19.5,82.16666666666667,29.166666666666668,3.4166666666666665,24.950000000000003
31-05-22,0.0,2.1666666666666665,83.66666666666667,29.03333333333333,3.6999999999999997,26.400000000000002
01-06-22,0.0,3.8333333333333335,87.0,28.599999999999998,1.1666666666666667,26.333333333333332
02-06-22,1.0,1.1666666666666667,85.0,29.116666666666664,1.3166666666666667,26.53333333333333
03-06-22,1.0,7.333333333333333,81.83333333333333,30.233333333333334,2.233333333333333,26.0
04-06-22,0.0,1.0,79.16666666666667,31.11666666666667,4.1000000000000005,28.03333333333333
05-06-22,0.0,1.1666666666666667,77.16666666666667,31.400000000000002,5.283333333333334,27.983333333333334
06-06-22,0.0,0.0,78.33333333333333,31.23333333333333,5.6499999999999995,27.96666666666667
07-06-22,0.0,0.0,76.16666666666667,31.7,4.733333333333333,28.05
08-06-22,0.0,0.0,77.16666666666667,31.516666666666666,3.216666666666667,27.866666666666664
09-06-22,1.0,0.0,81.83333333333333,28.900000000000002,0.3666666666666667,28.733333333333334
10-06-22,0.0,6.0,73.33333333333333,30.633333333333336,4.766666666666667,25.483333333333334
11-06-22,1.0,0.0,78.16666666666667,30.96666666666667,4.366666666666666,27.45
12-06-22,0.0,0.0,77.66666666666667,31.5,6.0,28.03333333333333
13-06-22,0.0,0.0,76.16666666666667,31.766666666666666,6.849999999999999,28.033333333333335
14-06-22,0.0,0.0,75.66666666666667,31.350000000000005,2.6,28.25
15-06-22,0.0,0.16666666666666666,78.0,30.633333333333336,1.1833333333333333,26.666666666666668
16-06-22,0.0,2.8333333333333335,76.66666666666667,30.966666666666665,1.7333333333333332,27.883333333333336
17-06-22,0.0,1.5,82.83333333333333,28.933333333333334,0.2333333333333333,28.05
18-06-22,0.0,30.666666666666668,88.5,28.03333333333333,1.3333333333333333,25.38333333333333
19-06-22,0.0,11.5,82.5,29.03333333333333,2.016666666666667,25.266666666666666
20-06-22,0.0,3.3333333333333335,86.0,28.166666666666668,1.2166666666666666,24.78333333333333
21-06-22,0.0,3.8333333333333335,84.16666666666667,28.850000000000005,1.7000000000000002,25.916666666666668
22-06-22,0.0,2.6666666666666665,87.16666666666667,28.53333333333333,2.016666666666666,25.983333333333334
23-06-22,1.0,5.666666666666667,80.66666666666667,29.416666666666668,6.6000000000000005,26.066666666666666
24-06-22,0.0,1.0,81.66666666666667,29.333333333333332,6.083333333333333,26.599999999999998
25-06-22,0.0,3.3333333333333335,83.16666666666667,29.066666666666666,4.016666666666667,26.516666666666666
26-06-22,1.0,2.5,79.5,29.733333333333334,7.7,26.316666666666666
27-06-22,0.0,3.0,78.83333333333333,30.116666666666664,8.233333333333333,26.766666666666666
28-06-22,1.0,24.0,80.33333333333333,29.96666666666667,4.016666666666667,26.78333333333333
29-06-22,1.0,1.8333333333333333,81.5,29.71666666666667,4.5,26.8
30-06-22,0.0,1.3333333333333333,90.16666666666667,28.5,0.5833333333333334,26.833333333333332
01-07-22,0.0,14.833333333333334,86.83333333333333,28.900000000000002,2.733333333333333,26.400000000000002
02-07-22,1.0,6.0,81.33333333333333,29.666666666666668,5.1000000000000005,26.96666666666667
03-07-22,0.0,7.333333333333333,88.16666666666667,27.983333333333334,2.85,26.333333333333332
04-07-22,2.0,9.666666666666666,80.5,30.316666666666666,7.783333333333334,25.483333333333334
05-07-22,1.0,2.3333333333333335,79.33333333333333,30.350000000000005,6.716666666666666,26.76666666666667
06-07-22,0.0,0.16666666666666666,85.83333333333333,28.96666666666667,2.5666666666666664,27.383333333333336
07-07-22,0.0,4.5,79.0,30.316666666666666,7.516666666666667,26.916666666666668
08-07-22,0.0,1.0,80.0,30.183333333333334,7.95,26.916666666666668
09-07-22,0.0,2.3333333333333335,78.33333333333333,30.116666666666664,9.633333333333333,26.916666666666668
10-07-22,0.0,2.8333333333333335,83.0,29.583333333333332,8.566666666666666,26.78333333333333
11-07-22,0.0,5.666666666666667,80.83333333333333,29.666666666666668,7.733333333333334,26.7
12-07-22,0.0,0.6666666666666666,77.83333333333333,30.216666666666665,9.950000000000001,26.766666666666666
13-07-22,1.0,1.0,76.16666666666667,30.48333333333333,9.916666666666666,27.383333333333336
14-07-22,1.0,0.6666666666666666,73.66666666666667,30.849999999999998,10.816666666666668,27.166666666666668
15-07-22,0.0,0.3333333333333333,77.83333333333333,30.316666666666666,9.666666666666668,27.316666666666666
16-07-22,0.0,2.3333333333333335,79.0,30.283333333333335,7.666666666666667,27.25
17-07-22,1.0,1.0,79.66666666666667,30.066666666666666,8.783333333333333,27.366666666666664
18-07-22,1.0,3.5,77.33333333333333,30.516666666666666,8.266666666666667,27.03333333333333
19-07-22,0.0,0.6666666666666666,81.83333333333333,29.916666666666668,4.716666666666667,26.833333333333332
20-07-22,0.0,2.3333333333333335,81.0,30.150000000000002,4.5,27.55
21-07-22,2.0,2.6666666666666665,83.0,30.066666666666666,5.516666666666667,27.516666666666666
22-07-22,0.0,12.166666666666666,83.0,29.766666666666666,5.133333333333334,26.966666666666665
23-07-22,0.0,2.5,84.83333333333333,29.049999999999997,3.4333333333333336,26.866666666666664
24-07-22,1.0,4.833333333333333,89.33333333333333,27.566666666666666,0.5833333333333333,26.46666666666667
25-07-22,1.0,8.833333333333334,85.33333333333333,28.399999999999995,2.0500000000000003,25.46666666666667
26-07-22,0.0,6.0,86.0,28.433333333333334,1.6666666666666663,26.016666666666666
27-07-22,0.0,5.5,79.0,29.900000000000002,8.05,25.900000000000002
28-07-22,2.0,0.0,83.83333333333333,29.183333333333326,3.4000000000000004,26.933333333333337
29-07-22,0.0,9.0,77.66666666666667,30.75,8.1,26.23333333333333
30-07-22,0.0,6.666666666666667,79.16666666666667,30.450000000000003,7.333333333333333,26.316666666666666
31-07-22,0.0,3.1666666666666665,82.0,30.083333333333332,2.5333333333333337,27.266666666666666
01-08-22,1.0,1.5,87.83333333333333,28.866666666666664,0.75,27.166666666666668
02-08-22,0.0,7.666666666666667,87.5,29.216666666666665,2.033333333333333,26.866666666666664
03-08-22,0.0,6.5,88.33333333333333,29.01666666666667,0.65,26.849999999999998
04-08-22,0.0,18.5,83.16666666666667,29.783333333333335,4.416666666666667,26.5
05-08-22,0.0,0.8333333333333334,81.0,30.416666666666668,6.933333333333334,26.633333333333336
06-08-22,0.0,1.6666666666666667,84.5,29.25,3.35,27.46666666666667
07-08-22,0.0,7.5,78.33333333333333,30.316666666666666,9.066666666666668,26.5
08-08-22,2.0,1.6666666666666667,81.16666666666667,29.650000000000002,5.766666666666667,26.95
09-08-22,0.0,3.0,85.16666666666667,28.150000000000002,5.283333333333333,26.46666666666667
10-08-22,1.0,11.333333333333334,89.66666666666667,27.283333333333335,0.6333333333333333,25.516666666666666
11-08-22,4.0,10.833333333333334,90.16666666666667,27.483333333333334,1.2000000000000002,25.516666666666666
12-08-22,1.0,12.333333333333334,83.33333333333333,29.3,5.400000000000001,25.61666666666667
13-08-22,1.0,1.8333333333333333,83.33333333333333,29.100000000000005,5.366666666666666,26.633333333333336
14-08-22,3.0,3.8333333333333335,91.0,27.100000000000005,0.11666666666666665,26.433333333333334
15-08-22,2.0,14.833333333333334,88.0,28.433333333333334,2.7166666666666663,25.566666666666666
16-08-22,1.0,7.5,78.83333333333333,30.666666666666668,9.166666666666666,26.2
17-08-22,1.0,0.0,76.0,31.633333333333336,8.583333333333332,27.399999999999995
18-08-22,0.0,0.0,79.16666666666667,30.53333333333333,8.549999999999999,28.25
19-08-22,2.0,20.0,85.66666666666667,28.21666666666667,1.6833333333333333,25.383333333333336
20-08-22,0.0,16.833333333333332,88.16666666666667,27.783333333333335,1.5333333333333332,26.13333333333333
21-08-22,0.0,12.5,82.33333333333333,29.900000000000002,6.866666666666666,25.96666666666667
22-08-22,3.0,0.16666666666666666,78.33333333333333,30.966666666666665,8.366666666666667,26.766666666666666
23-08-22,1.0,14.166666666666666,86.33333333333333,28.666666666666668,3.233333333333333,25.7
24-08-22,6.0,17.666666666666668,86.83333333333333,28.36666666666667,4.383333333333334,26.066666666666674
25-08-22,1.0,5.5,79.5,29.78333333333333,8.1,25.600000000000005
26-08-22,1.0,0.0,77.83333333333333,30.48333333333333,7.233333333333333,26.283333333333335
27-08-22,2.0,0.0,82.83333333333333,30.016666666666666,1.5333333333333332,27.583333333333332
28-08-22,1.0,0.16666666666666666,82.66666666666667,29.283333333333335,2.65,27.416666666666668
29-08-22,0.0,1.3333333333333333,78.33333333333333,30.48333333333333,8.2,26.95
30-08-22,2.0,1.1666666666666667,73.83333333333333,31.13333333333333,9.600000000000001,26.883333333333336
31-08-22,7.0,0.0,77.5,30.833333333333332,8.383333333333335,27.299999999999997
01-09-22,7.0,5.5,79.16666666666667,30.616666666666664,4.733333333333333,27.683333333333334
02-09-22,6.0,5.833333333333333,81.0,30.049999999999997,6.699999999999999,27.133333333333336
03-09-22,7.0,4.666666666666667,81.5,30.233333333333334,6.3,26.91666666666667
04-09-22,14.0,14.333333333333334,81.5,30.016666666666666,3.8333333333333326,26.46666666666667
05-09-22,8.0,0.8333333333333334,87.0,29.150000000000002,2.4833333333333334,27.483333333333334
06-09-22,13.0,22.833333333333332,87.83333333333333,28.933333333333334,2.783333333333333,26.21666666666667
07-09-22,20.0,12.833333333333334,80.16666666666667,30.599999999999998,7.183333333333334,26.850000000000005
08-09-22,7.0,1.0,76.5,30.816666666666666,7.483333333333333,27.2
09-09-22,1.0,1.3333333333333333,85.0,29.566666666666666,3.75,27.400000000000002
10-09-22,4.0,5.5,83.66666666666667,29.083333333333332,5.616666666666666,26.650000000000002
11-09-22,15.0,3.8333333333333335,90.0,27.2,1.95,25.616666666666664
12-09-22,13.0,26.333333333333332,93.66666666666667,26.3,0.0,24.833333333333332
13-09-22,16.0,33.666666666666664,94.5,26.200000000000003,0.0,24.666666666666668
14-09-22,32.0,54.166666666666664,94.16666666666667,26.566666666666663,0.0,24.900000000000002
15-09-22,17.0,42.833333333333336,90.66666666666667,27.266666666666666,1.3,24.816666666666666
16-09-22,6.0,8.333333333333334,85.0,28.716666666666665,4.066666666666667,24.53333333333333
17-09-22,14.0,7.166666666666667,87.66666666666667,28.433333333333337,3.4499999999999997,26.03333333333333
18-09-22,34.0,12.666666666666666,83.83333333333333,29.25,4.35,25.599999999999998
19-09-22,20.0,0.16666666666666666,80.83333333333333,29.3,6.7,26.233333333333334
20-09-22,32.0,2.3333333333333335,83.83333333333333,29.033333333333335,7.283333333333332,26.3
21-09-22,24.0,5.666666666666667,85.0,29.183333333333334,6.333333333333333,26.166666666666668
22-09-22,20.0,3.1666666666666665,83.5,29.45,6.616666666666667,26.283333333333335
23-09-22,7.0,4.833333333333333,81.66666666666667,29.63333333333333,6.933333333333334,26.400000000000002
24-09-22,13.0,0.0,79.83333333333333,29.766666666666666,6.199999999999999,26.266666666666666
25-09-22,30.0,0.0,80.33333333333333,29.53333333333333,3.766666666666666,26.066666666666666
26-09-22,50.0,0.0,83.5,29.233333333333334,5.666666666666667,26.283333333333335
27-09-22,40.0,8.5,85.0,29.016666666666666,4.116666666666666,25.916666666666668
28-09-22,24.0,6.166666666666667,83.0,29.466666666666665,6.066666666666667,25.933333333333334
29-09-22,44.0,2.0,82.33333333333333,29.75,7.3999999999999995,25.783333333333335
30-09-22,18.0,0.6666666666666666,81.83333333333333,30.049999999999997,4.583333333333333,25.933333333333334
01-10-22,26.0,0.0,82.0,30.116666666666664,5.05,26.900000000000002
02-10-22,31.0,1.3333333333333333,88.83333333333333,27.516666666666666,1.1666666666666667,25.266666666666666
03-10-22,39.0,9.5,91.16666666666667,27.13333333333333,0.39999999999999997,24.599999999999998
04-10-22,29.0,21.833333333333332,87.16666666666667,28.21666666666667,4.699999999999999,25.150000000000002
05-10-22,15.0,6.833333333333333,83.33333333333333,28.850000000000005,7.8166666666666655,25.683333333333334
06-10-22,43.0,5.833333333333333,86.16666666666667,27.95,5.516666666666667,25.233333333333334
07-10-22,13.0,3.5,81.66666666666667,29.33333333333334,7.533333333333334,25.349999999999998
08-10-22,28.0,0.0,78.16666666666667,29.916666666666668,8.950000000000001,25.649999999999995
09-10-22,34.0,1.0,79.33333333333333,29.599999999999998,8.85,25.96666666666667
10-10-22,34.0,5.333333333333333,79.5,29.599999999999998,8.883333333333335,25.7
11-10-22,48.0,0.0,83.33333333333333,28.516666666666666,6.083333333333333,25.849999999999998
12-10-22,40.0,2.5,86.83333333333333,27.183333333333337,4.466666666666667,24.900000000000002
13-10-22,48.0,7.0,84.33333333333333,28.166666666666668,6.066666666666666,24.683333333333334
14-10-22,26.0,1.3333333333333333,81.66666666666667,28.883333333333336,7.416666666666667,25.200000000000003
15-10-22,32.0,0.6666666666666666,79.16666666666667,28.7,8.866666666666667,25.183333333333334
16-10-22,62.0,0.0,76.83333333333333,28.266666666666666,9.516666666666666,24.3
17-10-22,65.0,0.0,78.0,27.799999999999997,9.616666666666667,22.900000000000002
18-10-22,43.0,0.0,81.0,27.900000000000002,8.0,23.599999999999998
19-10-22,40.0,3.6666666666666665,79.16666666666667,27.433333333333334,6.416666666666667,24.0
20-10-22,67.0,2.5,75.5,27.45,9.133333333333333,23.333333333333332
21-10-22,33.0,0.0,76.66666666666667,27.66666666666667,9.533333333333333,22.28333333333333
22-10-22,61.0,0.0,78.0,27.916666666666668,9.316666666666666,23.0
23-10-22,65.0,0.0,85.83333333333333,26.41666666666667,1.0999999999999999,23.483333333333334
24-10-22,37.0,7.666666666666667,95.16666666666667,22.316666666666666,0.0,22.416666666666668
25-10-22,42.0,111.33333333333333,83.33333333333333,24.633333333333336,8.166666666666666,20.75
26-10-22,65.0,0.0,81.5,26.53333333333333,9.25,21.099999999999998
27-10-22,51.0,0.8333333333333334,80.5,26.116666666666664,8.3,21.883333333333336
28-10-22,15.0,0.0,76.66666666666667,24.716666666666665,9.033333333333333,21.266666666666666
29-10-22,41.0,0.0,78.83333333333333,24.616666666666664,9.216666666666667,19.966666666666665
30-10-22,67.0,0.0,79.16666666666667,25.333333333333332,9.533333333333333,19.5
31-10-22,48.0,0.0,78.16666666666667,26.066666666666666,9.433333333333332,20.566666666666666
01-11-22,57.0,0.0,77.66666666666667,26.599999999999998,9.450000000000001,21.2
02-11-22,56.0,0.0,76.0,26.049999999999997,9.516666666666666,21.516666666666666
03-11-22,59.0,0.0,80.16666666666667,24.083333333333332,3.85,20.483333333333334
04-11-22,32.0,0.0,78.83333333333333,24.48333333333333,7.916666666666667,19.383333333333333
05-11-22,85.0,0.0,78.33333333333333,24.76666666666667,8.549999999999999,19.849999999999998
06-11-22,45.0,0.0,78.33333333333333,24.8,8.4,19.716666666666665
07-11-22,63.0,0.0,78.66666666666667,24.616666666666664,8.283333333333333,19.666666666666668
