Date,effected-Rajhshahi,Rainfall,Humidity,Temparature,Sunshine
27-04-24,0.0,0.0,66.2,31.52,7.160000000000001
28-04-24,0.0,0.0,54.0,32.5,10.02
29-04-24,0.0,0.0,51.4,32.42,10.040000000000001
30-04-24,1.0,0.0,53.0,32.78,10.02
01-05-24,0.0,0.0,49.6,32.44,10.040000000000001
02-05-24,0.0,0.0,52.2,30.880000000000003,8.940000000000001
03-05-24,0.0,0.0,56.4,29.619999999999997,9.379999999999999
04-05-24,2.0,0.0,68.8,30.52,4.5
05-05-24,2.0,2.0,72.2,29.46,4.56
06-05-24,0.0,0.0,75.2,25.5,0.16
07-05-24,0.0,0.0,71.0,27.0,7.7
08-05-24,2.0,26.0,81.4,25.839999999999996,5.640000000000001
09-05-24,0.0,0.8,81.2,26.419999999999998,2.5
10-05-24,0.0,0.8,73.6,28.18,6.2
11-05-24,0.0,9.0,75.8,28.1,6.659999999999999
12-05-24,0.0,1.2,76.2,28.080000000000002,6.38
13-05-24,0.0,3.2,73.2,30.04,9.440000000000001
14-05-24,0.0,0.0,71.8,30.72,7.539999999999999
15-05-24,0.0,3.2,70.6,31.439999999999998,7.5
16-05-24,0.0,0.0,69.4,30.98,9.26
17-05-24,0.0,1.2,70.2,32.42,5.26
18-05-24,0.0,0.0,79.6,29.580000000000002,1.1800000000000002
19-05-24,0.0,0.0,74.4,30.04,4.66
20-05-24,0.0,8.8,80.0,27.78,4.779999999999999
21-05-24,1.0,7.0,75.4,29.420000000000005,4.140000000000001
22-05-24,0.0,9.4,86.2,27.9,1.56
23-05-24,1.0,27.2,75.4,31.580000000000002,7.88
24-05-24,0.0,1.2,71.6,32.3,9.66
25-05-24,0.0,0.0,70.2,32.839999999999996,10.7
26-05-24,0.0,6.4,73.0,30.72,2.06
27-05-24,0.0,7.0,93.6,25.979999999999997,0.0
28-05-24,0.0,64.4,78.0,30.28,6.640000000000001
29-05-24,0.0,0.0,83.0,31.619999999999997,1.1400000000000001
30-05-24,0.0,0.0,84.8,30.160000000000004,0.76
31-05-24,0.0,0.0,82.2,29.179999999999996,2.1399999999999997
01-06-24,0.0,1.0,77.2,31.060000000000002,4.7
02-06-24,1.0,0.0,75.8,31.6,7.539999999999999
03-06-24,0.0,14.4,75.6,31.26,7.0200000000000005
04-06-24,0.0,5.8,80.2,29.419999999999998,5.64
05-06-24,0.0,8.6,77.8,30.419999999999998,6.0
06-06-24,0.0,19.4,81.2,29.060000000000002,5.82
07-06-24,0.0,4.4,80.6,29.439999999999998,5.8
08-06-24,0.0,5.8,79.6,31.060000000000002,3.6799999999999997
09-06-24,0.0,0.2,84.0,30.5,2.6399999999999997
10-06-24,0.0,0.2,80.0,29.800000000000004,2.2
11-06-24,0.0,6.4,77.8,31.779999999999994,5.86
12-06-24,0.0,0.0,78.0,31.98,5.14
13-06-24,0.0,0.0,80.8,31.059999999999995,1.42
14-06-24,0.0,2.4,85.6,29.080000000000002,0.36
15-06-24,0.0,1.2,85.4,30.340000000000003,0.02
16-06-24,0.0,2.0,82.0,30.940000000000005,0.13999999999999999
17-06-24,0.0,0.0,81.8,31.52,0.76
18-06-24,0.0,0.0,86.8,30.2,0.0
19-06-24,0.0,0.2,85.4,28.839999999999996,0.0
20-06-24,0.0,1.2,84.6,28.02,1.8400000000000003
21-06-24,0.0,12.0,79.2,30.140000000000004,1.9
22-06-24,0.0,0.0,86.2,28.839999999999996,0.8400000000000001
23-06-24,0.0,2.2,76.2,31.479999999999997,6.4399999999999995
24-06-24,0.0,2.8,73.0,32.06,8.080000000000002
25-06-24,0.0,0.0,75.0,32.04,5.659999999999999
26-06-24,2.0,0.0,78.4,31.340000000000003,5.38
27-06-24,1.0,0.8,80.0,30.639999999999997,3.5199999999999996
28-06-24,0.0,1.6,87.0,29.4,1.3199999999999998
29-06-24,0.0,18.4,91.6,28.939999999999998,1.02
30-06-24,0.0,18.2,92.6,28.340000000000003,0.0
01-07-24,1.0,24.8,90.8,28.5,0.13999999999999999
02-07-24,0.0,29.4,92.4,27.68,0.0
03-07-24,0.0,33.8,89.4,28.339999999999996,1.1199999999999999
04-07-24,1.0,8.0,90.8,28.419999999999998,0.9
05-07-24,0.0,10.6,89.6,28.639999999999997,0.2
06-07-24,0.0,29.8,87.6,28.919999999999998,2.0
07-07-24,0.0,5.2,81.6,30.179999999999996,6.1
08-07-24,1.0,0.0,79.0,30.7,6.14
09-07-24,0.0,0.0,80.6,30.48,5.220000000000001
10-07-24,3.0,3.4,78.4,31.22,7.12
11-07-24,0.0,0.4,86.8,29.24,0.24
12-07-24,1.0,60.4,87.4,28.640000000000004,1.1400000000000001
13-07-24,1.0,1.2,80.8,30.54,5.040000000000001
14-07-24,0.0,1.6,78.2,31.24,7.82
15-07-24,2.0,1.0,77.0,31.059999999999995,6.28
16-07-24,2.0,0.0,81.8,30.32,3.2
17-07-24,0.0,0.2,76.2,31.74,10.559999999999999
18-07-24,0.0,0.0,76.2,32.22,9.059999999999999
19-07-24,0.0,1.2,76.2,31.580000000000002,6.5200000000000005
20-07-24,0.0,0.6,79.0,30.419999999999998,5.380000000000001
21-07-24,0.0,2.4,80.2,30.559999999999995,7.58
22-07-24,0.0,2.2,85.4,29.479999999999997,3.3599999999999994
23-07-24,0.0,6.6,83.6,29.839999999999996,5.619999999999999
24-07-24,0.0,11.0,85.2,29.98,4.64
25-07-24,2.0,4.0,80.2,31.080000000000002,8.46
26-07-24,0.0,0.0,73.6,32.220000000000006,9.679999999999998
27-07-24,0.0,0.4,75.6,31.619999999999997,9.440000000000001
28-07-24,2.0,0.0,74.2,31.740000000000002,9.86
29-07-24,3.0,0.0,78.0,30.880000000000003,5.680000000000001
30-07-24,0.0,0.0,84.2,30.220000000000006,2.4199999999999995
31-07-24,0.0,1.4,81.0,30.78,5.4399999999999995
01-08-24,1.0,11.6,91.0,27.82,1.8800000000000001
02-08-24,0.0,48.0,95.0,26.7,0.0
03-08-24,0.0,53.2,95.0,26.76,0.26
04-08-24,3.0,34.8,85.2,28.9,4.700000000000001
05-08-24,0.0,5.6,90.6,28.440000000000005,0.58
06-08-24,0.0,22.8,83.2,29.840000000000003,5.84
07-08-24,0.0,1.4,82.4,29.9,7.639999999999999
08-08-24,1.0,4.6,84.6,29.28,5.4399999999999995
09-08-24,0.0,5.8,88.0,28.68,2.0
10-08-24,0.0,12.6,86.0,29.479999999999997,5.720000000000001
11-08-24,0.0,12.2,88.2,29.139999999999997,0.22000000000000003
12-08-24,5.0,12.2,87.4,29.439999999999998,1.7600000000000002
13-08-24,2.0,24.8,85.6,29.8,2.4400000000000004
14-08-24,3.0,2.0,83.2,30.560000000000002,6.14
15-08-24,1.0,2.4,81.2,30.6,6.42
16-08-24,0.0,0.4,80.4,30.0,6.9399999999999995
17-08-24,0.0,0.0,80.0,29.8,7.76
18-08-24,0.0,4.4,84.8,28.72,1.1
19-08-24,9.0,3.4,84.6,28.6,6.2
20-08-24,7.0,2.2,85.8,28.459999999999997,4.86
21-08-24,3.0,4.6,88.6,28.380000000000003,0.44000000000000006
22-08-24,1.0,2.2,89.0,28.02,1.7
23-08-24,0.0,62.6,88.4,28.24,1.6199999999999999
24-08-24,0.0,17.4,83.8,29.339999999999996,5.9399999999999995
25-08-24,5.0,5.0,84.2,28.619999999999997,4.0
26-08-24,0.0,3.2,86.8,27.5,0.74
27-08-24,4.0,3.6,86.0,28.639999999999997,5.880000000000001
28-08-24,2.0,2.4,81.8,30.04,8.120000000000001
29-08-24,6.0,0.8,79.0,31.080000000000002,8.76
30-08-24,0.0,0.0,83.8,30.839999999999996,5.26
31-08-24,0.0,1.8,80.8,30.679999999999996,7.26
01-09-24,8.0,1.0,87.0,29.220000000000006,1.16
02-09-24,5.0,1.6,79.8,30.76,8.180000000000001
03-09-24,9.0,0.6,90.6,27.439999999999998,1.26
04-09-24,4.0,22.8,86.6,28.839999999999996,4.34
05-09-24,4.0,11.4,89.2,27.78,0.5199999999999999
06-09-24,0.0,11.0,79.2,30.639999999999997,9.86
07-09-24,0.0,0.0,82.4,31.2,6.32
08-09-24,10.0,0.6,81.2,31.079999999999995,7.9799999999999995
09-09-24,13.0,0.4,79.0,30.78,9.959999999999999
10-09-24,18.0,0.2,80.8,30.46,8.26
11-09-24,7.0,0.4,82.6,30.74,7.9
12-09-24,9.0,3.0,80.2,31.24,7.8
13-09-24,7.0,0.0,82.6,29.78,4.84
14-09-24,9.0,10.6,85.6,27.02,0.1
15-09-24,3.0,19.8,91.4,26.3,0.0
16-09-24,1.0,44.4,92.4,26.74,0.0
17-09-24,25.0,15.8,83.6,29.4,6.4
18-09-24,20.0,0.0,81.0,30.9,8.180000000000001
19-09-24,14.0,0.0,79.6,31.48,9.5
20-09-24,3.0,0.0,79.2,31.82,9.16
21-09-24,21.0,0.0,84.0,29.78,8.879999999999999
22-09-24,46.0,17.0,83.4,31.560000000000002,8.94
23-09-24,54.0,0.0,83.4,31.240000000000002,5.34
24-09-24,37.0,11.2,87.4,28.860000000000003,2.1399999999999997
25-09-24,27.0,13.0,94.2,26.54,1.3199999999999998
26-09-24,24.0,43.2,95.2,26.24,0.08
27-09-24,28.0,48.0,92.0,26.920000000000005,1.08
28-09-24,2.0,13.6,86.0,29.419999999999998,6.859999999999999
29-09-24,53.0,5.2,89.8,28.939999999999998,1.58
30-09-24,40.0,2.6,86.4,29.4,2.26
01-10-24,33.0,5.8,87.4,29.8,2.0
02-10-24,33.0,0.0,88.2,29.22,1.6
03-10-24,27.0,13.2,93.0,27.060000000000002,0.48
04-10-24,7.0,23.6,89.2,27.639999999999997,3.12
05-10-24,18.0,3.0,89.6,27.860000000000003,2.92
06-10-24,47.0,11.2,91.8,27.32,1.8400000000000003
07-10-24,69.0,20.6,86.2,28.54,5.680000000000001
08-10-24,47.0,1.4,87.6,27.78,4.4399999999999995
09-10-24,59.0,5.6,87.6,27.4,4.88
10-10-24,27.0,6.6,86.4,28.640000000000004,5.96
11-10-24,0.0,0.2,85.4,28.939999999999998,4.840000000000001
12-10-24,24.0,0.0,83.6,28.940000000000005,7.160000000000001
13-10-24,23.0,0.0,84.8,28.4,2.9
14-10-24,41.0,0.0,84.4,27.720000000000006,4.88
15-10-24,52.0,0.0,82.0,28.139999999999997,5.9399999999999995
16-10-24,69.0,0.0,80.2,28.359999999999996,7.92
17-10-24,40.0,5.2,90.6,26.379999999999995,0.34
18-10-24,12.0,17.2,89.0,26.560000000000002,0.33999999999999997
19-10-24,44.0,4.6,85.4,26.840000000000003,6.4799999999999995
20-10-24,42.0,0.0,85.2,26.759999999999998,7.76
21-10-24,51.0,0.0,84.8,26.72,7.260000000000001
22-10-24,30.0,0.0,81.6,27.78,9.2
23-10-24,66.0,0.0,86.4,26.98,4.4799999999999995
24-10-24,21.0,12.4,87.4,24.520000000000003,0.02
25-10-24,19.0,11.8,90.6,24.64,0.02
26-10-24,21.0,22.0,91.6,25.859999999999996,1.06
27-10-24,40.0,12.8,86.8,27.120000000000005,5.62
28-10-24,71.0,0.0,84.2,27.8,8.260000000000002
29-10-24,40.0,0.0,85.2,27.620000000000005,5.540000000000001
30-10-24,65.0,0.0,85.2,27.54,6.12
31-10-24,67.0,1.4,85.4,27.879999999999995,6.840000000000001
01-11-24,20.0,0.0,82.8,27.659999999999997,7.4
02-11-24,21.0,0.0,87.0,26.6,4.859999999999999
03-11-24,57.0,0.0,87.8,25.959999999999997,4.46
04-11-24,34.0,0.0,85.0,25.860000000000003,5.7
05-11-24,28.0,0.0,84.8,26.28,7.159999999999999
06-11-24,52.0,0.0,83.4,25.860000000000003,7.18
07-11-24,71.0,2.8,82.8,25.580000000000002,8.58
08-11-24,9.0,0.0,82.8,25.26,8.879999999999999
09-11-24,33.0,0.0,81.4,25.380000000000003,8.48
10-11-24,69.0,0.0,80.8,25.28,9.28
11-11-24,68.0,0.0,79.0,24.880000000000003,8.92
12-11-24,67.0,0.0,78.8,24.8,8.9
13-11-24,66.0,0.0,84.0,23.96,5.58
14-11-24,69.0,0.0,83.2,23.72,6.34
15-11-24,66.0,0.0,82.6,23.119999999999997,5.18
16-11-24,61.0,0.0,78.0,21.360000000000003,7.659999999999999
17-11-24,96.0,0.0,78.8,20.58,7.540000000000001
18-11-24,58.0,0.0,79.6,21.56,7.219999999999999
19-11-24,74.0,0.0,79.0,22.44,8.32
20-11-24,65.0,0.0,76.0,22.3,8.540000000000001
21-11-24,91.0,0.0,76.8,22.18,8.4
22-11-24,47.0,0.0,77.4,22.3,7.58
23-11-24,40.0,0.0,77.4,21.5,6.82
24-11-24,58.0,0.0,76.2,20.32,3.9799999999999995
25-11-24,49.0,0.0,78.6,19.7,3.1399999999999997
26-11-24,59.0,0.0,80.0,20.92,7.140000000000001
27-11-24,39.0,0.0,78.8,21.36,7.880000000000001
28-11-24,32.0,0.0,79.0,21.119999999999997,7.279999999999999
29-11-24,41.0,0.0,76.2,21.12,8.6
30-11-24,27.0,0.0,76.0,20.860000000000003,6.12
01-12-24,54.0,0.0,72.0,20.740000000000002,7.979999999999999
02-12-24,43.0,0.0,73.6,20.32,7.24
03-12-24,28.0,0.0,73.6,20.34,8.16
04-12-24,34.0,0.0,80.4,19.52,2.0
05-12-24,50.0,0.0,75.6,19.560000000000002,6.1
06-12-24,0.0,0.0,72.2,18.2,7.5
07-12-24,37.0,0.0,74.8,17.340000000000003,5.96
08-12-24,32.0,0.0,80.4,17.98,1.8399999999999999
09-12-24,33.0,0.0,93.6,16.8,0.0
10-12-24,40.0,0.2,90.0,16.740000000000002,1.7399999999999998
11-12-24,27.0,0.0,92.4,15.540000000000001,1.48
12-12-24,19.0,0.0,91.4,15.460000000000003,0.44000000000000006
13-12-24,8.0,0.0,77.8,16.82,5.779999999999999
14-12-24,11.0,0.0,74.8,17.160000000000004,4.82
15-12-24,20.0,0.0,74.6,17.96,7.08
16-12-24,2.0,0.0,78.4,17.6,7.2
17-12-24,7.0,0.0,77.8,18.02,6.860000000000001
18-12-24,4.0,0.0,79.4,18.18,6.2
19-12-24,8.0,0.0,80.2,18.6,7.019999999999999
20-12-24,8.0,0.0,78.8,18.479999999999997,4.779999999999999
21-12-24,8.0,0.0,78.6,18.799999999999997,3.9800000000000004
22-12-24,3.0,0.0,84.4,18.2,1.58
23-12-24,10.0,0.0,80.0,18.380000000000003,5.82
24-12-24,4.0,0.0,76.6,18.4,7.1
25-12-24,4.0,0.0,77.2,18.560000000000002,6.32
26-12-24,6.0,0.0,75.4,18.880000000000003,6.5
27-12-24,2.0,0.0,74.8,18.859999999999996,6.9
28-12-24,3.0,0.0,75.8,19.259999999999998,7.5
29-12-24,14.0,0.0,74.0,19.499999999999996,6.56
30-12-24,9.0,0.0,83.2,18.34,0.5
31-12-24,2.0,0.0,89.0,16.139999999999997,0.0
