Date,effected-Barishal,Rainfall,Humidity,Temparature,Sunshine,Windspeed
06-06-23,4.0,0.0,77.5,32.35,9.674999999999999,0.75
07-06-23,5.0,0.0,85.5,30.924999999999997,0.075,2.0
08-06-23,4.0,0.0,91.75,28.950000000000003,0.15,1.75
09-06-23,0.0,14.75,89.5,27.825000000000003,0.0,1.5
10-06-23,1.0,3.5,89.5,27.650000000000002,0.0,1.25
11-06-23,12.0,2.0,88.0,28.65,0.1,2.875
12-06-23,4.0,0.25,88.5,28.775,5.125,2.625
13-06-23,13.0,31.5,85.75,29.949999999999996,7.175000000000001,3.4
14-06-23,8.0,6.75,79.0,32.275000000000006,9.05,3.875
15-06-23,14.0,0.0,86.25,30.525,0.2,4.0
16-06-23,0.0,17.25,82.0,31.525,3.8000000000000003,4.75
17-06-23,24.0,1.25,83.75,30.425,1.1500000000000001,3.175
18-06-23,14.0,5.0,86.75,29.450000000000003,1.175,4.075
19-06-23,11.0,5.25,90.25,28.325,2.1,2.375
20-06-23,21.0,7.25,87.0,30.2,3.65,2.5500000000000003
21-06-23,20.0,1.75,87.75,29.7,3.4499999999999997,2.4
22-06-23,13.0,1.75,88.25,28.85,0.8749999999999999,2.0
23-06-23,0.0,1.25,90.0,28.875,3.1500000000000004,2.325
24-06-23,26.0,8.75,89.0,28.775,1.2249999999999999,2.65
25-06-23,18.0,6.0,92.5,27.875,2.15,2.2
26-06-23,28.0,28.25,94.5,27.15,0.35,1.8
27-06-23,2.0,32.0,98.0,26.799999999999997,0.025,1.825
28-06-23,12.0,55.0,92.0,29.000000000000004,1.475,2.2
29-06-23,2.0,9.0,95.0,27.35,1.475,2.45
30-06-23,3.0,39.75,89.25,29.6,6.025,3.5250000000000004
01-07-23,42.0,22.75,88.75,30.025,2.325,2.875
02-07-23,89.0,12.25,86.5,30.549999999999997,4.1,1.7999999999999998
03-07-23,50.0,8.5,85.5,30.375,5.825,2.45
04-07-23,62.0,8.5,83.0,30.5,7.275,1.5
05-07-23,46.0,7.0,88.0,29.324999999999996,6.074999999999999,3.0249999999999995
06-07-23,70.0,7.25,89.0,29.375,3.85,2.45
07-07-23,6.0,19.5,89.25,29.05,3.2,2.75
08-07-23,110.0,8.0,89.25,29.0,5.074999999999999,2.7
09-07-23,98.0,9.5,85.25,30.275,6.375000000000001,1.825
10-07-23,56.0,4.75,92.0,28.825,2.825,1.825
11-07-23,93.0,9.25,87.5,29.15,2.25,2.1
12-07-23,172.0,4.75,87.0,29.325000000000003,4.999999999999999,2.6
13-07-23,111.0,3.25,89.5,28.85,3.7,1.4
14-07-23,43.0,23.75,91.75,28.25,4.824999999999999,1.5
15-07-23,123.0,5.0,91.0,28.125,3.925,2.625
16-07-23,153.0,18.25,87.75,29.075000000000003,6.3,2.675
17-07-23,165.0,5.25,86.75,29.525,6.2250000000000005,2.15
18-07-23,170.0,1.25,84.5,29.950000000000003,6.9,3.175
19-07-23,185.0,2.5,83.0,30.075,9.425,3.1
20-07-23,240.0,1.5,82.25,30.375,8.775,4.5
21-07-23,87.0,1.75,85.25,29.799999999999997,7.6499999999999995,2.875
22-07-23,278.0,0.5,82.75,30.075,8.55,2.825
23-07-23,285.0,2.0,83.25,30.450000000000003,6.574999999999999,3.125
24-07-23,273.0,2.25,82.5,30.375,5.675,1.95
25-07-23,293.0,0.25,86.25,29.525,4.85,3.5250000000000004
26-07-23,284.0,5.25,88.0,29.450000000000003,5.275,3.325
27-07-23,289.0,11.75,85.5,29.799999999999997,6.699999999999999,2.8
28-07-23,180.0,6.75,88.5,29.25,6.5,2.8
29-07-23,191.0,14.75,86.0,30.175,7.75,2.875
30-07-23,339.0,6.0,83.25,31.099999999999998,10.725,2.25
31-07-23,294.0,2.75,89.0,29.825000000000003,7.325,3.75
01-08-23,256.0,34.75,92.25,28.45,2.0,6.5
02-08-23,314.0,34.75,89.5,28.7,2.875,3.75
03-08-23,296.0,22.5,93.0,28.475,0.0,2.45
04-08-23,221.0,37.75,92.5,28.299999999999997,1.6500000000000001,2.875
05-08-23,273.0,26.25,95.25,27.325,2.125,2.625
06-08-23,348.0,69.0,98.5,27.35,1.425,2.5
07-08-23,275.0,128.75,99.25,26.775,1.575,2.95
08-08-23,316.0,157.25,96.5,27.075,0.25,2.125
09-08-23,356.0,29.0,93.0,27.625,2.1,0.75
10-08-23,405.0,19.0,92.0,28.275,0.5,3.0
11-08-23,269.0,12.5,92.25,28.625,1.125,1.0
12-08-23,386.0,3.0,92.75,28.375,1.8,1.425
13-08-23,350.0,33.75,95.75,27.349999999999998,0.85,0.75
14-08-23,301.0,28.25,88.25,28.549999999999997,0.675,1.5
15-08-23,273.0,2.25,87.0,29.95,2.575,1.75
16-08-23,238.0,1.5,85.75,30.299999999999997,4.025,1.5
17-08-23,260.0,5.5,82.25,30.35,8.2,2.725
18-08-23,182.0,1.0,85.75,29.400000000000002,6.4,4.4
19-08-23,265.0,4.5,87.5,29.200000000000003,4.725,2.8
20-08-23,266.0,4.25,83.25,30.25,8.925,3.875
21-08-23,228.0,1.5,82.0,30.5,7.675000000000001,2.675
22-08-23,259.0,0.0,92.25,28.075000000000003,2.325,1.875
23-08-23,192.0,65.5,91.5,27.950000000000003,2.175,1.625
24-08-23,238.0,4.5,90.75,28.525,2.225,1.75
25-08-23,166.0,8.0,93.25,27.65,2.7249999999999996,1.825
26-08-23,237.0,14.0,92.75,28.174999999999997,1.7750000000000001,2.0
27-08-23,259.0,9.25,95.75,28.275,0.15,0.75
28-08-23,239.0,4.75,92.25,28.450000000000003,1.9,1.75
29-08-23,247.0,16.5,88.0,29.75,6.65,0.75
30-08-23,286.0,16.0,86.75,30.400000000000002,5.675,0.5
31-08-23,256.0,5.0,88.75,29.5,4.1499999999999995,2.75
01-09-23,185.0,16.25,90.75,29.225,3.675,1.25
02-09-23,305.0,17.75,86.25,30.25,5.175,0.75
03-09-23,346.0,4.0,85.75,29.45,6.35,1.75
04-09-23,357.0,2.5,88.0,29.45,4.025,1.625
05-09-23,374.0,7.75,88.25,29.25,3.275,1.0
06-09-23,273.0,9.25,85.0,29.6,6.45,2.325
07-09-23,404.0,19.5,93.25,28.299999999999997,2.675,1.8
08-09-23,197.0,21.75,96.25,27.4,2.35,0.75
09-09-23,391.0,18.5,87.5,29.5,6.175,1.0
10-09-23,374.0,4.25,81.75,30.724999999999998,7.5,1.375
11-09-23,327.0,0.0,91.25,28.75,2.55,1.075
12-09-23,468.0,5.5,86.5,29.575000000000003,5.6,1.0
13-09-23,419.0,1.75,88.75,28.825,5.1,3.4749999999999996
14-09-23,354.0,14.0,94.0,27.975,0.0,2.75
15-09-23,254.0,18.25,90.25,29.025,2.2249999999999996,1.9
16-09-23,383.0,1.75,87.0,29.775,5.675000000000001,0.575
17-09-23,458.0,0.25,82.25,30.45,7.85,5.625
18-09-23,381.0,29.5,94.5,27.0,0.95,1.625
19-09-23,341.0,69.5,94.5,27.6,2.6750000000000003,1.6
20-09-23,440.0,51.5,95.75,27.375000000000004,1.425,2.575
21-09-23,324.0,26.0,92.0,28.6,2.7499999999999996,2.875
22-09-23,277.0,5.0,91.75,28.275,3.375,2.05
23-09-23,469.0,6.25,91.0,28.6,5.225,3.25
24-09-23,477.0,24.25,90.75,28.5,4.825,2.0
25-09-23,423.0,7.25,89.0,29.049999999999997,4.575,1.5
26-09-23,409.0,2.75,83.75,30.0,7.8500000000000005,0.75
27-09-23,402.0,0.0,90.25,28.6,2.5250000000000004,0.5
28-09-23,299.0,2.0,85.5,30.724999999999998,7.675000000000001,2.125
29-09-23,264.0,0.5,92.75,27.9,2.525,1.75
30-09-23,337.0,14.5,91.0,28.0,1.625,4.2
01-10-23,343.0,17.25,89.5,28.85,4.725,3.0
02-10-23,376.0,17.5,90.0,28.425,2.875,2.925
03-10-23,361.0,11.75,96.25,27.0,0.55,2.7
04-10-23,294.0,48.0,97.75,26.6,1.6500000000000001,4.375
05-10-23,273.0,129.75,91.5,28.449999999999996,3.775,3.925
06-10-23,237.0,3.0,90.5,29.049999999999997,2.45,2.8
07-10-23,290.0,8.75,93.0,28.175,2.925,2.625
08-10-23,365.0,23.25,92.0,28.275,5.3999999999999995,1.25
09-10-23,331.0,21.25,87.5,29.7,7.025,1.625
10-10-23,319.0,0.0,88.0,29.65,7.049999999999999,1.125
11-10-23,298.0,0.0,88.0,28.725,4.075,1.25
12-10-23,317.0,9.75,87.75,28.424999999999997,7.0,2.5
13-10-23,171.0,2.75,83.75,29.125,8.625,1.0
14-10-23,349.0,0.0,81.75,28.875,8.975,1.0
15-10-23,359.0,0.0,85.0,28.3,8.05,1.5
16-10-23,281.0,0.0,83.75,28.125,8.774999999999999,1.5
17-10-23,341.0,0.0,84.75,28.075,8.825,0.625
18-10-23,283.0,0.0,83.25,28.15,8.7,1.5
19-10-23,259.0,0.0,85.75,27.625,7.1,1.75
20-10-23,165.0,0.0,83.5,26.925,9.025,1.5
21-10-23,220.0,0.0,82.75,27.174999999999997,10.125,1.875
22-10-23,218.0,0.0,83.5,28.325,8.524999999999999,1.5
23-10-23,235.0,0.0,90.0,26.35,0.025,1.5
24-10-23,150.0,7.25,93.75,25.349999999999998,0.0,2.75
25-10-23,236.0,8.0,84.75,27.4,8.3,1.575
26-10-23,193.0,2.0,84.75,27.475,8.525,1.0
27-10-23,157.0,0.0,84.25,26.900000000000002,8.8,1.5
28-10-23,231.0,0.0,81.75,26.3,8.950000000000001,1.625
29-10-23,215.0,0.0,81.75,25.725,9.100000000000001,1.25
30-10-23,201.0,0.0,81.0,25.525,9.225,1.0
31-10-23,186.0,0.0,81.5,26.625,8.325,0.875
01-11-23,242.0,0.0,81.75,27.925000000000004,8.9,2.0
02-11-23,211.0,0.0,83.0,27.6,8.45,1.0
03-11-23,134.0,0.0,83.75,27.275,7.325,0.875
04-11-23,214.0,0.0,85.0,26.875,7.1,1.0
05-11-23,236.0,1.75,84.75,26.499999999999996,7.725,1.125
06-11-23,201.0,0.0,82.0,25.125,8.55,2.375
07-11-23,226.0,0.0,83.0,24.225,8.475,1.5
08-11-23,189.0,0.0,83.0,24.175,7.85,1.625
09-11-23,188.0,0.0,83.25,24.200000000000003,8.274999999999999,1.5
10-11-23,135.0,0.0,83.0,23.925,8.4,2.125
11-11-23,163.0,0.0,82.75,24.025000000000002,8.775,2.0
12-11-23,229.0,0.0,83.0,24.4,8.575000000000001,1.25
13-11-23,208.0,0.0,83.5,24.575,8.774999999999999,0.875
14-11-23,166.0,0.0,82.25,25.200000000000003,8.7,0.5
15-11-23,166.0,0.0,82.0,26.200000000000003,5.675,1.5
16-11-23,172.0,0.0,95.25,24.325000000000003,1.95,3.0
17-11-23,71.0,65.5,98.0,22.3,1.975,5.2
18-11-23,84.0,146.25,90.0,23.125,5.725,1.625
19-11-23,163.0,0.0,87.75,23.925,8.25,1.75
20-11-23,83.0,0.0,87.5,24.950000000000003,7.1,1.375
21-11-23,120.0,0.0,90.25,23.575,2.2,0.5
22-11-23,103.0,0.0,84.0,22.725,7.825,2.0
23-11-23,126.0,0.0,85.5,21.625,7.275,1.625
24-11-23,73.0,0.0,85.25,22.124999999999996,7.675,1.0
25-11-23,72.0,0.0,83.75,22.5,8.325,1.5
26-11-23,92.0,0.0,83.25,22.375,9.15,1.0
27-11-23,103.0,0.0,83.75,23.775,7.6000000000000005,0.75
28-11-23,95.0,0.0,83.0,23.674999999999997,7.325,0.75
29-11-23,103.0,0.0,89.75,22.525000000000002,2.05,0.0
30-11-23,89.0,0.0,84.5,23.375,7.775,1.0
01-12-23,44.0,0.0,83.5,23.6,8.825,1.0
02-12-23,76.0,0.0,82.25,23.699999999999996,8.5,1.0
03-12-23,70.0,0.0,82.75,23.924999999999997,6.0,1.375
04-12-23,72.0,0.0,84.25,23.775,2.35,1.0
05-12-23,60.0,0.0,81.75,23.875,1.875,1.5
06-12-23,45.0,0.0,79.5,24.425000000000004,2.4000000000000004,1.575
07-12-23,66.0,1.0,90.5,22.6,1.8,2.8
08-12-23,19.0,3.75,90.75,21.825000000000003,2.225,1.875
09-12-23,38.0,0.0,87.0,21.525,7.6499999999999995,2.45
10-12-23,42.0,0.0,87.0,19.825000000000003,5.325,1.5
11-12-23,31.0,0.0,82.5,19.5,7.125,3.5
12-12-23,16.0,0.0,88.5,19.075000000000003,5.85,1.75
13-12-23,37.0,0.0,83.5,19.125,7.4,2.05
14-12-23,28.0,0.0,79.25,18.400000000000002,6.5,1.875
15-12-23,13.0,0.0,82.5,18.125,7.325,1.875
16-12-23,8.0,0.0,84.25,18.625,7.699999999999999,1.0
17-12-23,26.0,0.0,82.75,18.700000000000003,7.300000000000001,1.25
18-12-23,21.0,0.0,84.25,18.95,6.5,1.875
19-12-23,20.0,0.0,84.0,18.924999999999997,7.574999999999999,2.25
20-12-23,13.0,0.0,82.5,18.8,8.25,1.125
21-12-23,9.0,0.0,84.5,18.724999999999998,6.875,0.75
22-12-23,2.0,0.0,84.5,19.474999999999998,7.075000000000001,1.0
23-12-23,16.0,0.0,86.5,20.2,6.800000000000001,0.5
24-12-23,24.0,0.0,88.25,20.65,6.375,0.5
25-12-23,3.0,0.0,89.25,20.3,4.025,1.0
26-12-23,29.0,0.0,88.75,20.35,5.35,0.75
27-12-23,17.0,0.0,88.5,20.15,3.75,0.5
28-12-23,10.0,0.0,87.75,20.15,4.975,0.5
29-12-23,6.0,0.0,84.5,20.4,7.85,1.5
30-12-23,10.0,0.0,85.25,20.35,7.925,1.0
31-12-23,5.0,0.0,89.0,19.825000000000003,5.625,2.075
01-01-24,10.0,0.0,89.25,18.9,5.775,1.875
02-01-24,5.0,0.0,86.25,18.325000000000003,6.15,0.75
03-01-24,5.0,0.0,88.5,17.7,5.6499999999999995,1.75
04-01-24,7.0,0.0,84.5,18.525,7.375,1.6
05-01-24,3.0,0.0,86.0,18.325,6.85,1.875
06-01-24,4.0,0.0,84.25,18.725,6.85,2.0
07-01-24,0.0,0.0,81.5,19.375,7.35,3.0
08-01-24,3.0,0.0,84.25,19.25,6.45,2.45
09-01-24,1.0,0.0,85.5,17.825000000000003,6.4,2.625
10-01-24,5.0,0.0,84.5,18.0,6.7,1.875
11-01-24,1.0,0.0,82.5,17.974999999999998,6.125,1.625
12-01-24,0.0,0.0,87.0,15.1,4.449999999999999,3.25
13-01-24,0.0,0.0,90.75,14.674999999999999,1.975,2.25
14-01-24,6.0,0.0,92.5,14.325,1.425,1.375
15-01-24,2.0,0.0,87.25,15.399999999999999,5.125,2.325
16-01-24,5.0,0.0,89.75,15.275,4.7749999999999995,1.0
17-01-24,6.0,0.0,87.5,16.475,5.175,1.25
18-01-24,9.0,0.0,90.25,16.924999999999997,0.05,1.25
19-01-24,0.0,3.75,84.25,19.025,5.975,1.75
20-01-24,5.0,0.0,85.0,17.674999999999997,6.1499999999999995,2.25
21-01-24,10.0,0.0,85.5,17.9,1.8499999999999999,1.5
22-01-24,10.0,0.0,85.0,15.05,5.75,2.175
23-01-24,4.0,0.0,87.25,15.175,5.55,1.625
24-01-24,1.0,0.0,86.0,18.099999999999998,2.575,1.5
25-01-24,4.0,4.0,87.0,17.725,1.275,0.5
26-01-24,0.0,0.25,82.5,17.225,4.625,2.25
27-01-24,8.0,0.0,76.0,15.774999999999999,7.300000000000001,1.25
28-01-24,1.0,0.0,74.0,16.7,8.174999999999999,2.375
29-01-24,3.0,0.0,72.75,17.15,7.675,1.5
30-01-24,2.0,0.0,77.75,18.7,7.4,0.875
31-01-24,3.0,0.0,82.75,19.8,1.9,1.25
01-02-24,3.0,0.0,88.75,20.450000000000003,1.575,0.75
02-02-24,0.0,8.75,87.5,21.775000000000002,2.7,3.15
03-02-24,1.0,1.25,79.5,21.1,7.15,2.0
04-02-24,5.0,0.0,81.25,20.674999999999997,6.975,3.5
05-02-24,2.0,0.0,80.25,21.8,6.75,1.5
06-02-24,2.0,0.0,88.75,23.025000000000002,1.35,2.0
07-02-24,2.0,0.0,80.5,20.975,2.7249999999999996,2.75
08-02-24,2.0,0.0,71.25,18.8,8.825,2.75
09-02-24,0.0,0.0,69.25,18.125,9.05,3.25
10-02-24,0.0,0.0,75.25,18.900000000000002,8.525,3.1500000000000004
11-02-24,3.0,0.0,76.25,19.974999999999998,8.5,2.125
12-02-24,1.0,0.0,74.75,20.924999999999997,6.2,1.0
13-02-24,2.0,0.0,72.25,21.599999999999998,7.225,1.5
14-02-24,4.0,0.0,74.75,22.0,5.725,1.5
15-02-24,0.0,0.0,72.5,22.974999999999998,6.9750000000000005,2.0
16-02-24,0.0,0.0,79.25,22.599999999999998,7.3999999999999995,2.5
17-02-24,3.0,0.0,73.0,21.425,8.45,2.5
18-02-24,0.0,0.0,73.0,21.525,8.5,2.25
19-02-24,1.0,0.0,75.25,23.299999999999997,8.05,1.5
20-02-24,2.0,0.0,82.25,25.1,3.6750000000000003,2.325
21-02-24,0.0,0.0,84.75,25.625,5.175000000000001,2.8
22-02-24,2.0,0.75,85.0,25.85,4.225,3.825
23-02-24,0.0,0.0,81.0,23.974999999999998,2.125,2.075
24-02-24,6.0,0.5,80.75,24.175,4.2,1.25
25-02-24,2.0,0.25,73.5,21.924999999999997,5.949999999999999,5.95
26-02-24,0.0,0.0,64.25,22.825,8.9,3.2
27-02-24,3.0,0.0,63.25,22.875,8.0,2.0
28-02-24,2.0,0.0,67.0,23.95,7.9,1.875
29-02-24,2.0,0.0,72.5,23.849999999999998,5.475,1.625
01-03-24,2.0,0.0,70.5,23.575000000000003,9.450000000000001,2.375
02-03-24,2.0,0.0,69.0,23.775,9.575,2.075
03-03-24,2.0,0.0,73.75,24.8,8.9,3.0
04-03-24,1.0,0.0,73.5,24.775000000000002,6.375,1.625
05-03-24,0.0,0.0,75.75,25.175,9.175,3.45
06-03-24,2.0,0.0,69.5,23.675,9.825,2.2
07-03-24,0.0,0.0,65.5,23.8,8.075,2.175
08-03-24,0.0,0.0,64.5,23.525000000000002,9.775,1.5
09-03-24,1.0,0.0,63.75,23.35,10.0,3.5
10-03-24,0.0,0.0,63.75,23.049999999999997,10.05,2.55
11-03-24,2.0,0.0,67.25,23.049999999999997,10.075,2.45
12-03-24,0.0,0.0,77.75,26.750000000000004,7.275,2.45
13-03-24,0.0,0.0,79.0,28.05,6.45,1.875
14-03-24,1.0,0.0,84.25,27.175,3.5,2.125
15-03-24,0.0,0.0,82.25,27.475,5.075,2.325
16-03-24,2.0,5.25,80.75,27.175,6.975,1.575
17-03-24,1.0,0.0,75.75,26.85,7.575000000000001,1.625
18-03-24,1.0,0.0,77.25,26.825000000000003,3.625,1.25
19-03-24,1.0,0.0,80.5,26.450000000000003,0.625,1.25
20-03-24,2.0,0.5,78.75,24.7,5.225,3.9749999999999996
21-03-24,2.0,0.5,82.25,22.575000000000003,2.325,2.25
22-03-24,0.0,6.5,80.5,24.65,5.975,1.375
23-03-24,0.0,0.0,81.5,26.7,8.25,2.075
24-03-24,3.0,0.0,80.25,27.55,8.3,3.95
25-03-24,0.0,2.75,80.0,27.9,7.925000000000001,2.625
26-03-24,0.0,0.0,73.75,27.825000000000003,9.425,2.45
27-03-24,3.0,0.0,81.5,28.174999999999997,8.024999999999999,2.5
28-03-24,0.0,0.75,81.5,27.75,5.475,2.3
29-03-24,0.0,0.0,84.0,28.8,5.875,1.9
30-03-24,0.0,1.5,84.5,29.3,5.85,2.675
31-03-24,0.0,0.0,83.5,28.75,7.1,2.6
01-04-24,5.0,2.5,80.75,30.425,8.8,3.4499999999999997
02-04-24,0.0,0.0,85.0,29.525,4.2,2.575
03-04-24,0.0,0.0,81.25,29.775000000000002,6.949999999999999,2.55
04-04-24,2.0,0.0,79.0,29.9,6.9,2.6
05-04-24,0.0,0.0,83.25,29.925,7.175000000000001,2.35
06-04-24,3.0,0.0,80.25,30.450000000000003,6.95,2.45
07-04-24,1.0,0.0,85.25,27.200000000000003,2.8,3.425
08-04-24,0.0,10.5,71.0,28.825,7.3,4.0
09-04-24,1.0,0.0,73.5,28.55,7.799999999999999,1.25
10-04-24,0.0,0.0,72.75,28.925,5.85,1.875
11-04-24,3.0,0.0,65.25,29.425,5.675000000000001,2.25
12-04-24,0.0,0.0,62.75,30.3,7.875,1.825
13-04-24,1.0,0.0,67.0,30.275000000000002,9.200000000000001,1.5
14-04-24,0.0,0.0,70.5,30.150000000000002,7.324999999999999,1.5
15-04-24,0.0,0.0,66.25,30.85,7.699999999999999,1.625
16-04-24,10.0,0.0,73.75,30.85,8.875,2.8
17-04-24,0.0,1.25,81.0,30.75,7.825,2.825
18-04-24,1.0,3.5,82.5,31.125,8.325,2.2
19-04-24,0.0,0.75,77.75,31.575,9.8,3.525
20-04-24,0.0,0.0,77.5,31.8,9.425,4.0
21-04-24,5.0,0.0,80.0,31.625,8.1,4.375
22-04-24,2.0,0.0,81.5,31.55,6.3,2.95
23-04-24,1.0,0.0,73.75,32.25,9.4,1.8499999999999999
24-04-24,0.0,0.0,71.25,32.45,10.075000000000001,2.8249999999999997
25-04-24,3.0,0.0,79.25,31.849999999999998,10.200000000000001,2.625
26-04-24,0.0,0.0,79.5,31.775,9.45,3.125
27-04-24,2.0,0.0,80.5,31.6,8.875,2.7249999999999996
28-04-24,2.0,0.0,78.5,32.150000000000006,8.5,3.125
29-04-24,9.0,0.0,79.0,32.4,9.524999999999999,3.05
30-04-24,11.0,0.0,79.5,32.225,9.399999999999999,5.199999999999999
01-05-24,0.0,0.0,75.75,32.550000000000004,9.25,4.4
02-05-24,1.0,0.0,77.25,31.775,7.475,5.075
03-05-24,2.0,0.0,77.75,31.700000000000003,8.325000000000001,3.9
04-05-24,2.0,8.0,75.0,31.75,8.3,3.0999999999999996
05-05-24,2.0,0.0,75.75,31.525000000000002,9.450000000000001,4.975
06-05-24,10.0,0.0,84.5,27.150000000000002,6.300000000000001,5.925000000000001
07-05-24,6.0,67.25,81.5,27.700000000000003,6.15,1.55
08-05-24,7.0,22.5,85.5,25.6,2.2750000000000004,1.625
09-05-24,13.0,8.75,76.5,28.75,7.2,2.125
10-05-24,2.0,0.0,76.25,29.1,8.024999999999999,2.325
11-05-24,6.0,0.5,89.0,26.525,3.925,2.5
12-05-24,4.0,25.25,87.75,27.425000000000004,3.95,2.5
13-05-24,10.0,11.0,80.5,29.475,7.8,3.0
14-05-24,5.0,5.0,76.5,30.6,9.925,1.5
15-05-24,5.0,0.0,76.25,31.075000000000003,10.2,1.0
16-05-24,3.0,0.0,76.25,31.7,7.375,1.75
17-05-24,0.0,0.0,76.75,31.8,10.6,2.375
18-05-24,6.0,0.0,82.25,29.825,5.225,2.325
19-05-24,8.0,2.5,86.5,29.225,3.9499999999999997,2.375
20-05-24,5.0,9.0,90.75,27.5,4.075,2.475
21-05-24,9.0,45.0,82.75,30.225,8.6,1.25
22-05-24,0.0,18.75,81.5,30.875000000000004,8.275,2.0
23-05-24,11.0,0.25,77.25,31.424999999999997,9.675,1.0
24-05-24,3.0,0.0,75.25,32.349999999999994,11.350000000000001,1.375
25-05-24,0.0,0.0,78.25,31.349999999999998,9.350000000000001,3.425
26-05-24,5.0,20.75,88.5,28.7,0.4,14.850000000000001
27-05-24,0.0,53.0,93.0,27.75,0.0,13.175
28-05-24,0.0,118.0,89.0,30.0,0.1,3.2
29-05-24,4.0,5.5,86.5,31.25,2.75,3.4250000000000003
30-05-24,4.0,0.0,83.5,31.4,7.025,3.25
31-05-24,2.0,1.75,82.5,30.725,3.0,2.375
01-06-24,2.0,0.0,80.75,31.924999999999997,9.525,2.05
02-06-24,4.0,0.0,81.75,31.5,7.725,2.5
03-06-24,1.0,0.25,84.5,30.65,4.6,4.05
04-06-24,2.0,5.25,84.25,31.025,7.0249999999999995,2.25
05-06-24,5.0,2.5,82.5,31.65,7.775,2.525
06-06-24,2.0,0.5,80.5,32.175,6.4,2.0
07-06-24,2.0,2.75,77.75,32.175,6.9,2.65
08-06-24,1.0,0.0,77.0,32.3,7.699999999999999,2.8499999999999996
09-06-24,6.0,0.0,79.75,31.975,4.575,2.575
10-06-24,11.0,0.0,79.75,32.199999999999996,5.1,2.2750000000000004
11-06-24,4.0,0.0,78.0,32.25,6.8,2.475
12-06-24,2.0,0.0,82.25,31.525000000000002,1.7249999999999999,2.05
13-06-24,6.0,0.0,81.75,31.049999999999997,1.6,2.5500000000000003
14-06-24,1.0,0.0,84.5,31.225,0.3,2.5500000000000003
15-06-24,1.0,0.0,81.75,31.725,3.375,3.175
16-06-24,0.0,0.0,81.25,32.0,4.6,2.725
17-06-24,0.0,0.0,80.25,32.150000000000006,2.6,3.825
18-06-24,0.0,0.0,82.0,31.924999999999997,0.175,2.875
19-06-24,6.0,2.25,93.25,26.975,0.0,3.25
20-06-24,5.0,49.75,94.5,27.2,0.0,1.875
21-06-24,0.0,29.25,86.5,29.424999999999997,1.3250000000000002,0.75
22-06-24,8.0,0.75,85.5,29.975,4.074999999999999,1.75
23-06-24,8.0,8.25,82.25,30.625,5.8999999999999995,1.6
24-06-24,2.0,0.0,83.25,30.6,5.6499999999999995,1.8
25-06-24,9.0,2.5,83.25,30.575,4.875,1.875
26-06-24,3.0,4.0,86.5,30.225,1.75,1.0
27-06-24,1.0,10.5,87.0,29.6,5.375,4.175
28-06-24,0.0,7.75,90.25,29.425,1.475,2.45
29-06-24,1.0,19.0,89.5,29.424999999999997,1.25,2.875
30-06-24,3.0,13.0,91.75,28.8,0.825,2.625
01-07-24,3.0,34.0,94.75,28.150000000000002,0.0,1.0
02-07-24,7.0,52.25,94.0,28.075,0.05,2.875
03-07-24,7.0,36.75,91.25,28.1,0.35,1.575
04-07-24,4.0,8.0,92.75,28.275,0.825,1.875
05-07-24,0.0,25.5,97.0,26.65,0.0,0.75
06-07-24,4.0,96.75,91.25,28.9,4.15,2.175
07-07-24,12.0,19.5,86.5,29.775,6.5,1.75
08-07-24,6.0,6.0,86.75,29.725,3.2750000000000004,1.75
09-07-24,8.0,0.25,88.0,29.550000000000004,0.775,2.0
10-07-24,2.0,1.75,83.75,30.450000000000003,5.999999999999999,1.9
11-07-24,10.0,4.75,87.5,29.875,2.675,1.625
12-07-24,0.0,10.0,93.25,28.05,0.325,1.875
13-07-24,7.0,16.25,83.25,30.299999999999997,7.7749999999999995,1.875
14-07-24,11.0,0.0,82.5,30.424999999999997,8.375,3.0
15-07-24,6.0,2.75,83.25,30.15,6.025,4.225
16-07-24,11.0,3.0,86.0,30.049999999999997,6.35,2.0
17-07-24,3.0,1.5,82.0,30.9,9.25,2.25
18-07-24,3.0,0.0,79.0,31.25,8.55,2.475
19-07-24,3.0,0.0,83.25,30.049999999999997,8.15,3.125
20-07-24,3.0,7.5,85.25,29.799999999999997,6.075,2.7
21-07-24,3.0,8.0,91.0,28.799999999999997,2.6499999999999995,2.175
22-07-24,3.0,22.0,92.75,28.349999999999998,0.6749999999999999,2.175
23-07-24,3.0,31.0,88.5,29.475,4.65,2.325
24-07-24,34.0,33.25,88.5,29.6,3.5,1.875
25-07-24,23.0,23.5,86.25,29.925,7.3500000000000005,2.1
26-07-24,0.0,12.0,88.75,29.725,3.225,2.7
27-07-24,18.0,28.5,87.5,29.724999999999998,5.324999999999999,2.2
28-07-24,28.0,11.75,89.5,29.299999999999997,3.4000000000000004,2.45
29-07-24,34.0,16.25,87.25,29.625,4.225,2.925
30-07-24,29.0,4.25,92.25,29.174999999999997,0.025,1.75
31-07-24,19.0,11.5,91.75,28.799999999999997,1.7999999999999998,1.5
01-08-24,27.0,73.75,97.25,26.75,0.0,2.8249999999999997
02-08-24,27.0,187.5,93.5,28.1,0.125,3.0
03-08-24,13.0,44.75,94.5,27.85,0.025,1.7
04-08-24,0.0,35.25,93.5,28.225,0.25,1.375
05-08-24,0.0,12.75,93.0,27.950000000000003,1.025,2.375
06-08-24,18.0,28.75,90.75,28.400000000000002,3.55,1.7
